# nanos
18

# nedades
4

# ntallas
30
																													
# Ind
2002 38974 0.2 0 0.22 0 0.26 25 15 0 0 0
2003 32843 0.2 0 0.22 0	0.26 25	15 0 0 0																		
2004 36545 0.2 0 0.22 0	0.26 25	15 0 0 0																		
2005 52569 0.2 0 0.22 0	0.26 25	15 0 0 0																		
2006 39146 0.1 0 0.22 194719 0.26 25 15	0 0	0.92																		
2007 50506 0.1 23.9 0.22 0 0.26	25 15 0	0 0.33																		
2008 45078 0.1 22.0 0.22 114640	0.26 25	15 0 0	0.33																		
2009 49225 0.1 28.4 0.22 0 0.26	25 15 0	0 0.33																		
2010 20123 0.1 19.2 0.22 0 0.26	25 15 0	0 0.33																		
2011 16429 0.1 16.4 0.22 88116 0.26	25 15 0	0 0.08																		
2012 19763 0.1 13.8 0.22 0 0.26	25 15 0	0 0.33																		
2013 21888 0.1 33.1 0.26 124729 0.22 25 15 0 0 0.42																		
2014 22951 0.1 31.7 0.26 113855 0.22 25	15 0 0 0.42																		
2015 23643 0.1 23.1 0.26 60498 0.22	25 15 0	0 0.33																		
2016 18495 0.1 24.1 0.26 106245 0.22 25	15 0 0 0.33																		
2017 14134 0.1 10.8 0.26 66882 0.22	25 15 0	0 0.33																		
2018 8355 0.1 10.2 0.26 20361 0.22 25 15 0 0 0.33																		
2019 11000 0.1 0 0.26 43788 0.22 25 15 0 0 0.33

# Tallas																													
5.5	6 6.5 7 7.5 8.0 8.5	9 9.5 10 10.5 11.0 11.5	12	12.5 13	13.5 14	14.5 15	15.5 16	16.5 17	17.5 18	18.5 19	19.5 20

# Frecuencia_flota																									
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.01	0.01	0.03	0.04	0.07	0.1	0.14	0.11	0.09	0.06	0.04	0.03	0.04	0.05	0.06	0.07	0.05	0.01	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.07	0.1	0.15	0.15	0.15	0.13	0.08	0.04	0.03	0.03	0.02	0.01	0	0	0
0	0	0	0	0	0	0	0	0.01	0.02	0.04	0.04	0.04	0.03	0.04	0.05	0.08	0.11	0.15	0.12	0.11	0.07	0.04	0.02	0.01	0	0	0	0	0
0	0	0	0	0	0.01	0.01	0.02	0.02	0.02	0.02	0.03	0.04	0.07	0.09	0.09	0.1	0.12	0.11	0.1	0.07	0.04	0.02	0.01	0	0	0	0	0	0
0	0	0	0	0	0	0.01	0.01	0.01	0.03	0.05	0.06	0.07	0.07	0.07	0.08	0.09	0.1	0.14	0.12	0.07	0.03	0.01	0	0	0	0	0	0	0
0	0	0	0	0.01	0.01	0.02	0.04	0.05	0.08	0.1	0.08	0.07	0.03	0.02	0.03	0.06	0.11	0.13	0.09	0.04	0.02	0.01	0	0	0	0	0	0	0
0	0	0	0	0.01	0.01	0.03	0.04	0.09	0.08	0.09	0.06	0.04	0.01	0.01	0.01	0.02	0.06	0.1	0.13	0.1	0.05	0.03	0.01	0	0	0	0	0	0
0	0	0	0	0.01	0.02	0.04	0.08	0.12	0.14	0.11	0.08	0.05	0.01	0	0	0.02	0.03	0.05	0.08	0.08	0.05	0.02	0.01	0.01	0	0	0	0	0
0	0	0	0	0	0	0	0	0.01	0.01	0	0.01	0.02	0.02	0.03	0.06	0.11	0.17	0.2	0.14	0.11	0.06	0.03	0.01	0	0	0	0	0	0
0	0.01	0.01	0.01	0.02	0.03	0.04	0.05	0.07	0.08	0.06	0.06	0.08	0.06	0.05	0.05	0.06	0.06	0.06	0.04	0.04	0.03	0.02	0.01	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.01	0.03	0.07	0.1	0.12	0.15	0.16	0.16	0.09	0.04	0.02	0.01	0.01	0	0	0	0	0	0
0	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0	0	0.006	0.011	0.013	0.013	0.012	0.011	0.024	0.021	0.036	0.065	0.103	0.13	0.125	0.12	0.145	0.105	0.047	0.011	0.001	0	0	0	0
0.006	0.020	0.131	0.087	0.080	0.065	0.053	0.056	0.025	0.042	0.039	0.058	0.051	0.023	0.016	0.023	0.02	0.02	0.029	0.047	0.041	0.033	0.016	0.007	0.002	0.002	0	0	0	0
0	4.49E-08	4.04E-07	7.91E-07	1.43E-06	0.000548142	0.002008583	0.001739758	0.00493067	0.00943129	0.01355579	0.037402669	0.053075752	0.087173138	0.116130786	0.14	0.153769626	0.145975166	0.10983761	0.058776873	0.035209979	0.020399732	0.007585166	0.002981597	0.000829859	0	0	0	0	0
0	0	3.15018E-06	0.000320109	0.002825885	0.008075381	0.012507665	0.021267312	0.040859478	0.039980907	0.046639257	0.039439208	0.035660778	0.032706689	0.025656492	0.023260153	0.043492459	0.060376721	0.10281091	0.116220949	0.113170462	0.08863119	0.068882509	0.047320727	0.021228283	0.00714731	0.001355502	0.000160299	2.14991E-07	0

# Frecuencia_cruceros																												
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.01	0.08	0.08	0.12	0.13	0.14	0.04	0.03	0.04	0.08	0.1	0.07	0.05	0.02	0.01	0.01	0.01	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.01	0.02	0.03	0.04	0.05	0.06	0.06	0.05	0.04	0.03	0.02	0.01	0.01	0.01	0.02	0.03	0.07	0.1	0.1	0.1	0.07	0.03	0.02	0.01	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.01	0	0	0	0	0	0.02	0.03	0.04	0.11	0.14	0.11	0.06	0.06	0.08	0.08	0.07	0.07	0.06	0.03	0.01	0.01	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.01	0.02	0.02	0.02	0.02	0.04	0.06	0.07	0.12	0.1	0.17	0.11	0.1	0.07	0.05	0.02	0	0	0	0	0	0	0
0.02	0.05	0.06	0.08	0.13	0.11	0.1	0.07	0.06	0.04	0.01	0.01	0	0	0	0	0.01	0.01	0.02	0.04	0.05	0.07	0.04	0.02	0.01	0	0	0	0	0
0.01	0.02	0.04	0.03	0.04	0.03	0.03	0.04	0.05	0.06	0.04	0.02	0.04	0.07	0.08	0.08	0.06	0.07	0.07	0.05	0.04	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0
0	0	0	0.1	9.00E-02	7.00E-02	0.07	0.08	0.16	0.1	8.00E-02	1.00E-02	0.01	0	0	0.01	0.04	0.04	0.04	0.02	0.02	0.03	0.02	0	0	0	0	0	0	0
0	0	0	0	3.00E-02	5.00E-02	0.09	0.11	0.12	0.1	9.00E-02	7.00E-02	0.05	0.01	0.01	0.01	0.03	0.05	0.05	0.04	0.04	0.02	0.01	0	0	0	0	0	0	0
0.003	0.011	0.074	0.13	1.06E-01	9.40E-02	0.101	0.109	0.127	0.097	3.50E-02	1.50E-02	0.005	0.013	0.017	0.018	0.02	0.01	0.011	0.002	0.001	0.001	0	0	0	0	0	0	0	0
0	0	0.01	0.03	0.07	0.12	0.13	0.16	0.16	0.12	0.06	0.02	0.01	0.01	0.02	0.01	0.01	0.02	0.02	0.01	0.01	0	0	0	0	0	0	0	0	0

#	Madurez																												
0	0	0	0	0	0	0	0	0	0	0	0.01 0.02	0.05	0.12	0.27	0.49	0.71	0.87	0.94	0.98	0.99	1	1	1	1	1	1	1	1

#	Pesos_medios																												
1.15 1.5 1.9 2.4 2.90 3.50 4.2	5 5.9 6.9 7.90 9.10	10.4 11.8 13.4 15 16.8 18.8	20.9 23.1 25.5 28 30.7 33.6 36.6 39.8 43.2 46.8	50.6 54.6

# sigmaR																												
0.6	
																												
# dts																										
0.58 0.5 0.16

# par_bio																	
17.7 0.78 7 1.5 0.15 0.83 0.99

# cv_par_bio																							
0.1 0.1 0.1 0.1 0.1 0.1 0.1

# edad_reclutamiento																												
1
													
# Coef_hiperestabilidad																												
1	
																	
# sel_L50_s1_s2_domo																			
12 4 1000

# op_selflota																									
-1	
																												
# op_selCru																									
-1	
																												
# nbloq_selflota																											
3

# ano_inicio_nbloq_selflota																												
2002 2010 2013

# nbloq_selCru																												
2

# ano_inicio_nbloq_selCru																													
2002 2013

# nbloq_qFlota																												
1

# ano_inicio_nbloq_qflota																													
2002
																													
# nbloq_qCru																												
1

# ano_inicio_nbloq_qCru																														
2002
																													
# nbloq_qMPH																												
1

# ano_inicio_nbloq_qMPH																														
2002
									
# prior_qCPUE_qCru_qMPH																											
1 0.65 1

# cv_qCPUE_qCru_qMPH																							
10.1 0.15 10.1

# fase_qCPUE_qCru_qMPH																							
5 5 -5

# fase_selflota_selCru																												
3	4	
																											
# fase_Lr_sr_beta_Linf_k																				
6 5 -5 -6 -6

# opt_Ro																													
1																													
																													
# log_priorRo																													
8.6	

# Fase_F																												
1	
																												
# Fase_desRt																												
2	
																												
# Fase_devNo																						
1	
																												
# Fase_bpow																												
-3	

# ncasos_F																													
4	
																												
# F0_Fmsy1_Fsq_Frms																											
0.0001 0.38 0.12 0.27

# nproy																												
1
										
